Company,TypeName,Ram,Weight,Touchscreen,Price,Ips,ppi,Cpu_brand,HDD,SSD,Gpu_brand,os
Asus,Notebook,8,2.37,0,4504,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,1.29,0,6144,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.06,1,7168,0,282.423996164397,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,4,1.63,0,3049,0,135.094211192562,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,8,1.26,0,5693,0,125.367427986698,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,2.1,0,3197,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,2.04,0,2578,0,100.454669861136,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,16,2.62,0,6881,0,282.423996164397,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,4,2.4,0,2496,0,141.211998082198,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,12,3.74,0,7168,1,127.335674571231,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,16,2.9,0,9898,0,127.335674571231,Intel Core i7,0,512,Nvidia,Windows
Samsung,Ultrabook,8,0.81,0,6144,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,1.98,0,3939,0,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,0,3237,0,141.211998082198,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,1.32,0,7619,0,157.350512148735,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,16,1.29,1,7373,1,352.465147213167,Intel Core i7,0,512,Intel,Windows
HP,Netbook,4,1.23,0,1578,0,135.094211192562,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Gaming,16,4.36,0,10267,1,127.335674571231,Intel Core i7,0,128,Nvidia,Windows
Dell,Notebook,4,1.76,0,3094,0,111.935203559552,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,0,2008,0,100.454669861136,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,4,1.25,0,4467,0,111.935203559552,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,8,1.13,0,10242,1,157.350512148735,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,0,4914,0,141.211998082198,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,1.13,0,7685,1,157.350512148735,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,4,1.75,0,2045,0,111.935203559552,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,8,1.1,1,5566,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.76,0,2398,0,111.935203559552,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,4,1.35,0,1455,1,135.094211192562,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,8,1.5,0,2537,1,157.350512148735,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,32,3.49,1,22537,0,254.671349142462,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,16,1.1,0,8603,1,209.80068286498,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.1,0,2127,0,141.211998082198,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Lenovo,Notebook,8,1.7,0,4861,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,1.32,0,6762,1,157.350512148735,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,3.21,0,11372,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Asus,Gaming,16,2.9,0,9914,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Toshiba,Notebook,4,2.0,0,2742,0,100.454669861136,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,4,1.5,0,1332,0,111.935203559552,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Asus,Notebook,8,2.3,0,2418,0,141.211998082198,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,16,2.73,0,7373,0,127.335674571231,Intel Core i7,0,512,Nvidia,Windows
Dell,Gaming,32,4.42,0,12594,1,127.335674571231,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,8,2.63,0,3730,0,106.113062142692,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,0,2926,0,100.454669861136,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,1.54,0,7664,0,157.350512148735,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,4,2.18,0,3029,0,141.211998082198,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,4,1.4,1,2521,0,135.094211192562,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Asus,Ultrabook,8,1.45,0,4205,1,165.6321180513,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,8,1.28,1,9332,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,0,6017,0,157.350512148735,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,1.86,0,1225,0,100.454669861136,Other Intel Processor,0,128,Intel,Others/No OS/Linux
Asus,Gaming,16,2.1,0,7783,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
Dell,Notebook,8,2.83,0,3545,0,127.335674571231,Intel Core i7,1000,0,AMD,Others/No OS/Linux
Lenovo,Ultrabook,8,1.96,0,7799,1,157.350512148735,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.3,0,3225,1,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.9,0,3873,0,141.211998082198,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.0,0,1840,0,100.454669861136,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,8,1.28,1,10488,0,165.6321180513,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,1.62,1,2660,0,165.6321180513,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,4,2.2,0,1922,0,141.211998082198,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.3,0,3486,1,141.211998082198,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,1.84,0,5529,0,141.211998082198,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,4,1.05,0,5267,0,165.6321180513,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,8,2.5,0,4168,1,141.211998082198,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Dell,Ultrabook,16,1.29,1,9181,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,2.07,0,3730,0,141.211998082198,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,0,4488,0,117.826530062686,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,1,7992,1,165.6321180513,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,1.56,0,3697,1,157.350512148735,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,2.23,0,7287,0,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,2.38,0,4324,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,0,1963,0,141.211998082198,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Toshiba,Notebook,8,2.0,0,5689,1,141.211998082198,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.44,0,3012,1,165.6321180513,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,16,1.23,0,7578,0,146.860478005486,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.6,0,6926,0,176.232573606583,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,2.0,0,1635,0,100.454669861136,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Xiaomi,Ultrabook,8,1.28,0,3832,1,165.6321180513,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,2.18,0,3740,0,141.211998082198,Intel Core i5,0,128,Nvidia,Windows
HP,Notebook,4,2.04,0,3439,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.28,1,6967,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,2.3,1,2807,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,4,1.65,0,1426,0,111.14133686764,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,8,2.2,0,2742,1,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.2,0,1512,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,4,1.28,1,7373,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,0,1868,0,100.454669861136,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,12,2.2,0,5614,0,127.335674571231,Intel Core i5,0,128,Nvidia,Windows
Acer,Netbook,4,1.25,0,1217,1,135.094211192562,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,4,2.8,0,1553,0,106.113062142692,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,1.95,0,5185,0,157.350512148735,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,16,1.42,1,5734,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,8,1.17,0,6963,0,146.860478005486,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.32,0,7373,1,157.350512148735,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.43,0,10857,1,254.671349142462,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.05,0,6045,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,2.62,0,3807,0,141.211998082198,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
HP,Notebook,8,2.04,0,3689,0,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.18,0,2516,0,100.454669861136,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,1.9,0,3832,0,141.211998082198,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,1.24,1,8251,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,3.58,0,5242,1,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,1,6758,0,165.6321180513,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.13,0,8398,1,157.350512148735,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,1.95,0,8045,1,141.211998082198,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,1.08,1,8603,1,141.211998082198,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,1.26,0,6078,0,176.232573606583,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.2,0,1471,1,141.211998082198,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.6,0,3234,1,141.211998082198,Intel Core i5,0,128,Nvidia,Windows
LG,Ultrabook,8,0.98,1,7783,1,157.350512148735,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,1.6,0,4939,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.09,1,12705,0,352.465147213167,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,2.2,0,3234,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,0,4176,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,2.4,0,2045,0,141.211998082198,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,1.44,0,3611,0,165.6321180513,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,1.49,0,3935,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.7,0,6553,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,16,2.6,0,5529,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
MSI,Gaming,8,2.2,0,4590,0,141.211998082198,Intel Core i5,0,128,Nvidia,Windows
Dell,Notebook,4,2.18,0,2807,0,100.454669861136,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,8,1.84,0,5316,0,141.211998082198,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,1.39,1,4709,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,16,2.4,0,8094,1,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.37,1,7480,1,165.6321180513,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,4,1.95,0,2991,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,1.36,0,6762,1,176.232573606583,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,2.31,0,4775,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,0,2902,0,100.454669861136,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,1.95,0,4709,0,111.935203559552,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,0,1266,0,100.454669861136,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,4,1.26,0,6471,0,176.232573606583,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.86,0,1184,0,100.454669861136,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Lenovo,2 in 1 Convertible,16,1.3,1,7373,1,276.053530085501,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,4,1.47,0,4529,1,157.350512148735,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,1.26,0,6840,0,176.232573606583,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,0,2289,0,100.454669861136,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,8,2.2,0,4914,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
Dell,Ultrabook,8,1.36,0,6717,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,4.36,0,11304,0,169.780899428308,Intel Core i7,0,512,Nvidia,Windows
HP,Gaming,8,2.75,0,5734,1,127.335674571231,Intel Core i5,0,128,Nvidia,Windows
Asus,Notebook,4,2.8,0,2172,0,106.113062142692,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,4,2.23,0,2537,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,8,2.2,0,4586,0,100.454669861136,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.1,1,5324,1,194.947537175424,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,16,2.5,0,4094,1,141.211998082198,AMD Processor,0,512,AMD,Windows
Dell,Ultrabook,8,1.36,1,6034,0,176.232573606583,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,2.2,0,2807,0,141.211998082198,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,2.36,0,2701,0,106.113062142692,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,4,1.68,0,1430,0,111.935203559552,Other Intel Processor,0,0,Intel,Others/No OS/Linux
HP,Workstation,8,2.0,0,9217,1,141.211998082198,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,8,1.36,0,7275,0,157.350512148735,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,1.2,0,5984,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,1.2,0,4750,0,176.232573606583,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Ultrabook,8,1.7,0,6103,1,157.350512148735,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,4.36,0,12927,1,254.671349142462,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.24,1,7783,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.45,1,3176,0,135.094211192562,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,8,1.3,0,5197,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,4,1.25,1,1594,1,135.094211192562,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Toshiba,Notebook,8,1.2,0,6291,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.36,0,7213,1,176.232573606583,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,12,2.4,0,4135,0,141.211998082198,Intel Core i5,0,128,Nvidia,Windows
Toshiba,Ultrabook,8,1.1,1,7336,0,176.232573606583,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,2.04,0,3469,0,100.454669861136,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,4,2.25,0,1908,0,100.454669861136,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Dell,Notebook,4,1.9,0,3381,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.04,0,2807,0,141.211998082198,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,32,4.42,0,12906,1,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,6,2.4,0,2848,0,141.211998082198,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,1,7783,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.5,1,8045,0,209.80068286498,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,32,4.42,0,11476,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Toshiba,Notebook,8,1.95,0,4836,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.73,0,8401,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,0,4012,1,141.211998082198,Intel Core i5,0,128,Nvidia,Windows
Lenovo,Notebook,4,1.7,0,4107,0,111.935203559552,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,16,2.3,1,7373,0,282.423996164397,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,6,2.04,0,2373,0,100.454669861136,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,2.99,0,7168,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,12,2.19,1,5324,1,141.211998082198,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,4,1.2,0,4898,0,165.6321180513,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,6,2.2,0,2250,0,141.211998082198,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,4,2.3,0,2660,0,100.454669861136,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,1.75,0,3750,0,111.935203559552,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,2.25,0,2455,0,100.454669861136,Intel Core i5,500,0,AMD,Windows
HP,Notebook,8,2.04,0,3303,0,141.211998082198,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,8,2.5,0,4873,1,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
Dell,Notebook,8,2.36,0,3070,0,100.454669861136,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,8,1.6,0,4586,0,157.350512148735,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,0.97,0,7820,0,176.232573606583,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,4,2.1,0,2045,0,141.211998082198,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,4,1.9,0,1109,0,100.454669861136,Other Intel Processor,0,128,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.3,0,5529,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.68,1,3644,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,1.4,0,4713,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.11,1,5529,1,165.6321180513,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,0,1557,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,2.5,0,7373,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.48,0,8562,0,157.350512148735,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,8,2.7,0,5164,1,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,8,1.34,0,4873,1,165.6321180513,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,0,2242,0,100.454669861136,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,1.64,0,3193,0,111.935203559552,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,1.2,0,4898,0,165.6321180513,Intel Core i5,0,128,Intel,Windows
HP,Notebook,4,1.48,0,4508,0,111.935203559552,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.95,0,4939,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.43,0,5939,0,157.350512148735,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.64,0,4300,0,157.350512148735,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,0,2803,0,111.935203559552,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,2.65,0,3889,0,141.211998082198,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,1.26,0,6308,0,176.232573606583,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.48,0,6517,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,0,7735,0,157.350512148735,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.49,0,3279,0,117.826530062686,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,1.5,0,4959,0,117.826530062686,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,0,3156,0,100.454669861136,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,2.4,0,12164,1,254.671349142462,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.47,0,6107,1,157.350512148735,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,0,9135,0,157.350512148735,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,1,3262,1,141.211998082198,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,0,6517,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.11,0,4709,1,165.6321180513,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,0,4858,0,157.350512148735,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.09,0,4289,0,141.211998082198,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,1.26,0,6390,0,125.367427986698,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.31,0,4873,0,111.935203559552,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.95,0,4344,0,111.935203559552,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,1.29,1,6656,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.63,0,4426,0,127.335674571231,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,0,3988,0,111.935203559552,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,2.1,0,1676,0,100.454669861136,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,2.7,0,4885,0,127.335674571231,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,8,1.95,0,4898,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.84,0,5037,0,141.211998082198,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,1.26,0,5529,0,176.232573606583,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.04,0,3041,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,0,7070,1,157.350512148735,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.09,0,4356,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,0,4142,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,1,3471,1,141.211998082198,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,1.45,0,864,0,111.935203559552,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,0,5840,1,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,0,4302,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,0,4098,0,157.350512148735,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,1.84,0,8620,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,0,6021,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,3.78,0,6335,1,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,0,9385,1,127.335674571231,Intel Core i7,0,128,Nvidia,Windows
Asus,Netbook,4,1.2,0,1180,0,135.094211192562,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,16,1.1,0,10738,1,209.80068286498,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,0,4012,1,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,1,4484,1,141.211998082198,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,0,4012,0,100.454669861136,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,1,9238,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,0,2890,0,100.454669861136,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,0,2045,0,100.454669861136,Intel Core i5,500,0,Intel,Others/No OS/Linux
Acer,Notebook,8,2.4,0,1840,0,100.454669861136,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,1,5324,1,165.6321180513,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,0,7455,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,0,4385,0,141.211998082198,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4.0,0,4090,1,127.335674571231,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,2.25,0,2291,0,141.211998082198,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,0,4057,0,141.211998082198,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,0,7906,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,0,5976,0,165.6321180513,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,0,16291,1,127.335674571231,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,1,3271,0,165.6321180513,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,0,5447,0,282.423996164397,Intel Core i7,0,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,0,5328,1,226.415547169358,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,0,1975,0,100.454669861136,Intel Core i3,500,0,Intel,Windows
